species,Phylum,window_label,cell_id,n_obs,tgb,n_corr,p_corr
Lepomis gibbosus,Chordata,2005-2009,8615,4,289,0.705482188133379,0.01384083044982699
Lepomis gibbosus,Chordata,2005-2009,8616,2,257,0.3601682975382633,0.007782101167315175
Lepomis gibbosus,Chordata,2005-2009,8617,1,304,0.17481564625365184,0.003289473684210526
Lepomis gibbosus,Chordata,2005-2009,8622,2,94,0.4391862247503719,0.02127659574468085
Lepomis gibbosus,Chordata,2005-2009,8623,1,94,0.21959311237518594,0.010638297872340425
Lepomis gibbosus,Chordata,2005-2009,8625,3,140,0.6062124787732932,0.02142857142857143
Lepomis gibbosus,Chordata,2005-2009,8626,2,89,0.4444632432316208,0.02247191011235955
Lepomis gibbosus,Chordata,2005-2009,8627,1,86,0.2239186238120062,0.011627906976744186
Lepomis gibbosus,Chordata,2005-2009,8628,7,146,1.4026840115113979,0.04794520547945205
Lepomis gibbosus,Chordata,2005-2009,8644,3,103,0.6459404613325339,0.02912621359223301
Lepomis gibbosus,Chordata,2005-2009,8654,2,177,0.3859674918083494,0.011299435028248588
Lepomis gibbosus,Chordata,2005-2009,8734,2,255,0.36067376022224085,0.00784313725490196
Lepomis gibbosus,Chordata,2005-2009,8735,1,90,0.22168724132403095,0.011111111111111112
Lepomis gibbosus,Chordata,2005-2009,8739,2,98,0.4352443603710185,0.02040816326530612
Lepomis gibbosus,Chordata,2005-2009,8749,1,106,0.21400313074278354,0.009433962264150943
Lepomis gibbosus,Chordata,2005-2009,8751,1,157,0.19752715622645642,0.006369426751592357
Lepomis gibbosus,Chordata,2005-2009,8752,1,166,0.19538905998164785,0.006024096385542169
Lepomis gibbosus,Chordata,2005-2009,8753,1,103,0.21531348711084464,0.009708737864077669
Lepomis gibbosus,Chordata,2005-2009,8754,1,101,0.2162174871877535,0.009900990099009901
Lepomis gibbosus,Chordata,2005-2009,8756,1,235,0.18302173926368012,0.00425531914893617
Lepomis gibbosus,Chordata,2005-2009,8759,1,159,0.1970375865745452,0.006289308176100629
Lepomis gibbosus,Chordata,2005-2009,8760,1,131,0.204800443649844,0.007633587786259542
Lepomis gibbosus,Chordata,2005-2009,8761,3,3,2.1640425613334453,1
Lepomis gibbosus,Chordata,2005-2009,8762,1,126,0.2064329849677758,0.007936507936507936
Lepomis gibbosus,Chordata,2005-2009,8763,5,119,1.0443882242801454,0.04201680672268908
Lepomis gibbosus,Chordata,2005-2009,8764,3,301,0.5253547573363655,0.009966777408637873
Lepomis gibbosus,Chordata,2005-2009,8780,4,1040,0.5757104534047509,0.0038461538461538464
Lepomis gibbosus,Chordata,2005-2009,8794,4,11935,0.42610696335549886,3.3514872224549644e-4
Lepomis gibbosus,Chordata,2005-2009,8796,10,3906,1.2091130714274694,0.002560163850486431
Lepomis gibbosus,Chordata,2005-2009,8870,1,352,0.1704603162064691,0.002840909090909091
Lepomis gibbosus,Chordata,2005-2009,8871,1,114,0.21075117050092493,0.008771929824561403
Lepomis gibbosus,Chordata,2005-2009,8883,4,86,0.8956744952480248,0.046511627906976744
Lepomis gibbosus,Chordata,2005-2009,8884,2,704,0.3049618294743055,0.002840909090909091
Lepomis gibbosus,Chordata,2005-2009,8889,1,264,0.17922014706567788,0.003787878787878788
Lepomis gibbosus,Chordata,2005-2009,8890,2,115,0.4207346278486228,0.017391304347826087
Lepomis gibbosus,Chordata,2005-2009,8891,1,95,0.21908933281411486,0.010526315789473684
Lepomis gibbosus,Chordata,2005-2009,8897,1,107,0.21357795232369067,0.009345794392523364
Lepomis gibbosus,Chordata,2005-2009,8898,1,132,0.2044843780639489,0.007575757575757576
Lepomis gibbosus,Chordata,2005-2009,8916,1,3671,0.12182505997986512,2.7240533914464724e-4
Lepomis gibbosus,Chordata,2005-2009,8930,2,708,0.30469896723285395,0.002824858757062147
Lepomis gibbosus,Chordata,2005-2009,9007,3,135,0.6106677692158945,0.022222222222222223
Lepomis gibbosus,Chordata,2005-2009,9011,1,137,0.20295281385904423,0.0072992700729927005
Lepomis gibbosus,Chordata,2005-2009,9016,3,161,0.5896694238936648,0.018633540372670808
Lepomis gibbosus,Chordata,2005-2009,9019,1,85,0.22449978268220952,0.011764705882352941
Lepomis gibbosus,Chordata,2005-2009,9024,1,179,0.19256851707299927,0.00558659217877095
Lepomis gibbosus,Chordata,2005-2009,9026,1,190,0.19039374352829713,0.005263157894736842
Lepomis gibbosus,Chordata,2005-2009,9028,1,119,0.2088776448560291,0.008403361344537815
Lepomis gibbosus,Chordata,2005-2009,9029,1,80,0.22755980665670933,0.0125
Lepomis gibbosus,Chordata,2005-2009,9035,1,103,0.21531348711084464,0.009708737864077669
Lepomis gibbosus,Chordata,2005-2009,9044,5,158,0.986406489554478,0.03164556962025317
Lepomis gibbosus,Chordata,2005-2009,9061,3,278,0.5327450140810859,0.01079136690647482
Lepomis gibbosus,Chordata,2005-2009,9062,8,206,1.5001728593120476,0.038834951456310676
Lepomis gibbosus,Chordata,2005-2009,9063,3,702,0.4576409872890026,0.004273504273504274
Lepomis gibbosus,Chordata,2005-2009,9067,82,33470,7.870664124447863,0.0024499551837466388
Lepomis gibbosus,Chordata,2005-2009,9068,1,203,0.1880363739737936,0.0049261083743842365
Lepomis gibbosus,Chordata,2005-2009,9131,1,758,0.15078403679087934,0.0013192612137203166
Lepomis gibbosus,Chordata,2005-2009,9143,2,95,0.4381786656282297,0.021052631578947368
Lepomis gibbosus,Chordata,2005-2009,9147,1,266,0.17897896820764045,0.0037593984962406013
Lepomis gibbosus,Chordata,2005-2009,9149,1,184,0.19155782354835868,0.005434782608695652
Lepomis gibbosus,Chordata,2005-2009,9153,1,17,0.3459762562611936,0.058823529411764705
Lepomis gibbosus,Chordata,2005-2009,9155,1,112,0.21153331149217683,0.008928571428571428
Lepomis gibbosus,Chordata,2005-2009,9160,1,80,0.22755980665670933,0.0125
Lepomis gibbosus,Chordata,2005-2009,9161,1,172,0.19405073081207164,0.005813953488372093
Lepomis gibbosus,Chordata,2005-2009,9164,1,239,0.18246047841995375,0.0041841004184100415
Lepomis gibbosus,Chordata,2005-2009,9172,1,112,0.21153331149217683,0.008928571428571428
Lepomis gibbosus,Chordata,2005-2009,9178,2,108,0.42631671114734704,0.018518518518518517
Lepomis gibbosus,Chordata,2005-2009,9180,1,161,0.1965564746312216,0.006211180124223602
Lepomis gibbosus,Chordata,2005-2009,9181,6,311,1.0447495506769067,0.01929260450160772
Lepomis gibbosus,Chordata,2005-2009,9199,15,127,3.091489373333493,0.11811023622047244
Lepomis gibbosus,Chordata,2005-2009,9200,3,113,0.6334194043361839,0.02654867256637168
Lepomis gibbosus,Chordata,2005-2009,9201,2,109,0.4254884276413387,0.01834862385321101
Lepomis gibbosus,Chordata,2005-2009,9203,22,5584,2.5498851086289775,0.003939828080229226
Lepomis gibbosus,Chordata,2005-2009,9204,4,163,0.7843342676930767,0.024539877300613498
Lepomis gibbosus,Chordata,2005-2009,9279,3,2045,0.39351270967975366,0.001466992665036675
Lepomis gibbosus,Chordata,2005-2009,9280,1,3594,0.12214039905018034,2.782415136338342e-4
Lepomis gibbosus,Chordata,2005-2009,9281,3,113,0.6334194043361839,0.02654867256637168
Lepomis gibbosus,Chordata,2005-2009,9284,2,126,0.4128659699355516,0.015873015873015872
Lepomis gibbosus,Chordata,2005-2009,9317,1,183,0.19175691638021128,0.00546448087431694
Lepomis gibbosus,Chordata,2005-2009,9336,15,283,2.6553493373484813,0.053003533568904596
Lepomis gibbosus,Chordata,2005-2009,9340,27,255,4.869095763000252,0.10588235294117647
Lepomis gibbosus,Chordata,2005-2009,9416,1,236,0.18288021239510488,0.00423728813559322
Lepomis gibbosus,Chordata,2005-2009,9417,1,118,0.209243389805969,0.00847457627118644
Lepomis gibbosus,Chordata,2005-2009,9473,6,261,1.077519538517659,0.022988505747126436
Lepomis gibbosus,Chordata,2005-2009,9476,12,197,2.26917436853108,0.06091370558375635
Lepomis gibbosus,Chordata,2005-2009,9553,1,110,0.21233540443616755,0.00909090909090909
Lepomis gibbosus,Chordata,2005-2009,9609,2,277,0.35538995244979893,0.007220216606498195
Lepomis gibbosus,Chordata,2005-2009,9612,27,979,3.9201152686772898,0.027579162410623085
Lepomis gibbosus,Chordata,2005-2009,9686,1,105,0.21443402172070247,0.009523809523809525
Lepomis gibbosus,Chordata,2005-2009,9704,1,124,0.2071116448532039,0.008064516129032258
Lepomis gibbosus,Chordata,2005-2009,9705,1,65,0.23868315209103041,0.015384615384615385
Lepomis gibbosus,Chordata,2005-2009,9819,1,120,0.20851619571212315,0.008333333333333333
Lepomis gibbosus,Chordata,2005-2009,9840,1,76,0.2302128900546512,0.013157894736842105
Lepomis gibbosus,Chordata,2005-2009,9841,1,103,0.21531348711084464,0.009708737864077669
Lepomis gibbosus,Chordata,2005-2009,9842,1,114,0.21075117050092493,0.008771929824561403
Lepomis gibbosus,Chordata,2005-2009,9847,1,132,0.2044843780639489,0.007575757575757576
Lepomis gibbosus,Chordata,2005-2009,9882,8,7681,0.8941909235369818,0.0010415310506444472
Lepomis gibbosus,Chordata,2005-2009,9956,1,117,0.20961352064055247,0.008547008547008548
Lepomis gibbosus,Chordata,2005-2009,9957,1,95,0.21908933281411486,0.010526315789473684
Lepomis gibbosus,Chordata,2005-2009,9958,1,98,0.21762218018550925,0.01020408163265306
Lepomis gibbosus,Chordata,2005-2009,9978,2,129,0.41088563837751735,0.015503875968992248
Lepomis gibbosus,Chordata,2005-2009,9984,1,120,0.20851619571212315,0.008333333333333333
Lepomis gibbosus,Chordata,2005-2009,10115,1,168,0.19493562262564004,0.005952380952380952
Lepomis gibbosus,Chordata,2005-2009,10116,1,119,0.2088776448560291,0.008403361344537815
Lepomis gibbosus,Chordata,2005-2009,10118,2,101,0.432434974375507,0.019801980198019802
Lepomis gibbosus,Chordata,2005-2009,10121,1,259,0.17983406825924927,0.003861003861003861
Lepomis gibbosus,Chordata,2005-2009,10122,1,790,0.14985094399051974,0.0012658227848101266
Lepomis gibbosus,Chordata,2005-2009,10142,1,5190,0.11689505729961638,1.926782273603083e-4
Lepomis gibbosus,Chordata,2005-2009,10226,1,148,0.1998422722505727,0.006756756756756757
Lepomis gibbosus,Chordata,2005-2009,10227,1,101,0.2162174871877535,0.009900990099009901
Lepomis gibbosus,Chordata,2005-2009,10238,1,1630,0.13519088122981723,6.134969325153375e-4
Lepomis gibbosus,Chordata,2005-2009,10239,1,131,0.204800443649844,0.007633587786259542
Lepomis gibbosus,Chordata,2005-2009,10248,1,95,0.21908933281411486,0.010526315789473684
Lepomis gibbosus,Chordata,2005-2009,10249,1,110,0.21233540443616755,0.00909090909090909
Lepomis gibbosus,Chordata,2005-2009,10250,1,240,0.18232215561052253,0.004166666666666667
Lepomis gibbosus,Chordata,2005-2009,10251,1,150,0.19931118704250333,0.006666666666666667
Lepomis gibbosus,Chordata,2005-2009,10252,1,603,0.15616278801337308,0.001658374792703151
Lepomis gibbosus,Chordata,2005-2009,10257,1,316,0.1736442188571542,0.0031645569620253164
Lepomis gibbosus,Chordata,2005-2009,10278,2,88,0.4455696196480604,0.022727272727272728
Lepomis gibbosus,Chordata,2005-2009,10374,1,325,0.1728041701966084,0.003076923076923077
Lepomis gibbosus,Chordata,2005-2009,10375,1,9,0.43429448190325176,0.1111111111111111
Lepomis gibbosus,Chordata,2005-2009,10382,1,13,0.3789231816899512,0.07692307692307693
Lepomis gibbosus,Chordata,2005-2009,10383,1,189,0.19058422188412896,0.005291005291005291
Lepomis gibbosus,Chordata,2005-2009,10384,1,183,0.19175691638021128,0.00546448087431694
Lepomis gibbosus,Chordata,2005-2009,10414,4,154,0.7931118054238866,0.025974025974025976
Lepomis gibbosus,Chordata,2005-2009,10498,1,2519,0.12768107627908573,3.969829297340214e-4
Lepomis gibbosus,Chordata,2005-2009,10517,1,110,0.21233540443616755,0.00909090909090909
Lepomis gibbosus,Chordata,2005-2009,10552,1,1402,0.1380001662827291,7.132667617689016e-4
Lepomis gibbosus,Chordata,2005-2009,10689,1,2160,0.13023671482165702,4.62962962962963e-4
Lepomis gibbosus,Chordata,2005-2009,10694,2,2822,0.2517130511591711,7.087172218284905e-4
Lepomis gibbosus,Chordata,2005-2009,10780,1,581,0.15707290377140282,0.0017211703958691911
Lepomis gibbosus,Chordata,2005-2009,10781,1,269,0.178621762940304,0.0037174721189591076
Lepomis gibbosus,Chordata,2005-2009,10783,2,31635,0.19301198205005107,6.32211158526948e-5
Lepomis gibbosus,Chordata,2005-2009,10830,2,350,0.341251143403294,0.005714285714285714
Lepomis gibbosus,Chordata,2005-2009,10916,1,1133,0.14217659459530205,8.8261253309797e-4
Lepomis gibbosus,Chordata,2005-2009,10930,1,334,0.17199476250597664,0.0029940119760479044
Lepomis gibbosus,Chordata,2005-2009,10963,1,172,0.19405073081207164,0.005813953488372093
Lepomis gibbosus,Chordata,2005-2009,11050,1,26051,0.09834921027903418,3.838624237073433e-5
Lepomis gibbosus,Chordata,2005-2009,11066,1,206,0.18752160741400595,0.0048543689320388345
Lepomis gibbosus,Chordata,2005-2009,11203,1,220,0.18524821412271236,0.004545454545454545
Lepomis gibbosus,Chordata,2005-2009,11322,2,3269,0.24714103347978067,6.11807892321811e-4
Lepomis gibbosus,Chordata,2005-2009,11338,1,143,0.20121480219092233,0.006993006993006993
Lepomis gibbosus,Chordata,2005-2009,11341,1,257,0.18008414876913165,0.0038910505836575876
Lepomis gibbosus,Chordata,2005-2009,11610,1,127,0.20609929155556622,0.007874015748031496
Lepomis gibbosus,Chordata,2010-2014,2659,1,3932,0.12081441812437535,2.54323499491353e-4
Lepomis gibbosus,Chordata,2010-2014,2796,12,639,1.857163058376578,0.018779342723004695
Lepomis gibbosus,Chordata,2010-2014,3066,1,389,0.16761237088628497,0.002570694087403599
Lepomis gibbosus,Chordata,2010-2014,3207,1,924,0.14641730606116724,0.0010822510822510823
Lepomis gibbosus,Chordata,2010-2014,3208,2,119,0.4177552897120582,0.01680672268907563
Lepomis gibbosus,Chordata,2010-2014,3343,17,269,3.036569969985168,0.06319702602230483
Lepomis gibbosus,Chordata,2010-2014,3432,1,66,0.23782951347935782,0.015151515151515152
Lepomis gibbosus,Chordata,2010-2014,3474,19,217,3.528650277962792,0.08755760368663594
Lepomis gibbosus,Chordata,2010-2014,3476,8,191,1.52163709787812,0.041884816753926704
Lepomis gibbosus,Chordata,2010-2014,3477,9,12479,0.9542103460868183,7.212116355477202e-4
Lepomis gibbosus,Chordata,2010-2014,3478,12,2712,1.5178709740588356,0.004424778761061947
Lepomis gibbosus,Chordata,2010-2014,3611,21,881,3.096344047261373,0.02383654937570942
Lepomis gibbosus,Chordata,2010-2014,3723,1,970,0.14538420131843702,0.0010309278350515464
Lepomis gibbosus,Chordata,2010-2014,3748,2,107,0.42715590464738135,0.018691588785046728
Lepomis gibbosus,Chordata,2010-2014,3845,1,2682,0.12666740458191436,3.728560775540641e-4
Lepomis gibbosus,Chordata,2010-2014,3847,1,223,0.18478666018026316,0.004484304932735426
Lepomis gibbosus,Chordata,2010-2014,3859,1,104,0.2148707605483044,0.009615384615384616
Lepomis gibbosus,Chordata,2010-2014,3883,3,91,0.6634542833839938,0.03296703296703297
Lepomis gibbosus,Chordata,2010-2014,3884,2,77,0.4590621222487533,0.025974025974025976
Lepomis gibbosus,Chordata,2010-2014,3991,1,176,0.19319379300543385,0.005681818181818182
Lepomis gibbosus,Chordata,2010-2014,3995,1,192,0.19001688568106462,0.005208333333333333
Lepomis gibbosus,Chordata,2010-2014,3996,1,152,0.19878985003420896,0.006578947368421052
Lepomis gibbosus,Chordata,2010-2014,4003,1,3,0.7213475204444817,0.3333333333333333
Lepomis gibbosus,Chordata,2010-2014,4021,4,193,0.7593218874198456,0.02072538860103627
Lepomis gibbosus,Chordata,2010-2014,4023,2,3903,0.2418450763050099,5.124263387138099e-4
Lepomis gibbosus,Chordata,2010-2014,4024,2,220,0.3704964282454247,0.00909090909090909
Lepomis gibbosus,Chordata,2010-2014,4124,3,234,0.5494922631448659,0.01282051282051282
Lepomis gibbosus,Chordata,2010-2014,4130,1,740,0.15133170480824412,0.0013513513513513514
Lepomis gibbosus,Chordata,2010-2014,4131,1,310,0.17422231347024833,0.0032258064516129032
Lepomis gibbosus,Chordata,2010-2014,4253,1,291,0.17615701417250582,0.003436426116838488
Lepomis gibbosus,Chordata,2010-2014,4254,2,206,0.3750432148280119,0.009708737864077669
Lepomis gibbosus,Chordata,2010-2014,4259,3,4376,0.3578193556480113,6.855575868372943e-4
Lepomis gibbosus,Chordata,2010-2014,4270,1,74,0.23161615589971676,0.013513513513513514
Lepomis gibbosus,Chordata,2010-2014,4276,1,119,0.2088776448560291,0.008403361344537815
Lepomis gibbosus,Chordata,2010-2014,4279,1,44,0.26269731101386307,0.022727272727272728
Lepomis gibbosus,Chordata,2010-2014,4390,13,531,2.071170685745538,0.02448210922787194
Lepomis gibbosus,Chordata,2010-2014,4394,1,2900,0.12542628027641056,3.448275862068965e-4
Lepomis gibbosus,Chordata,2010-2014,4395,3,4990,0.3523032353269526,6.012024048096192e-4
Lepomis gibbosus,Chordata,2010-2014,4399,1,494,0.161171841453854,0.0020242914979757085
Lepomis gibbosus,Chordata,2010-2014,4412,1,190,0.19039374352829713,0.005263157894736842
Lepomis gibbosus,Chordata,2010-2014,4413,1,145,0.20065789214663352,0.006896551724137931
Lepomis gibbosus,Chordata,2010-2014,4435,2,153,0.3970654794412064,0.013071895424836602
Lepomis gibbosus,Chordata,2010-2014,4524,3,30201,0.2908198800225534,9.933445912387007e-5
Lepomis gibbosus,Chordata,2010-2014,4525,7,35035,0.6689518454616197,1.998001998001998e-4
Lepomis gibbosus,Chordata,2010-2014,4526,6,12756,0.6346630477192113,4.7036688617121356e-4
Lepomis gibbosus,Chordata,2010-2014,4529,3,3058,0.37379249399209225,9.810333551340746e-4
Lepomis gibbosus,Chordata,2010-2014,4530,3,28343,0.29262095837342655,1.0584624069435133e-4
Lepomis gibbosus,Chordata,2010-2014,4531,7,1470,0.9597326717047961,0.004761904761904762
Lepomis gibbosus,Chordata,2010-2014,4541,2,357,0.34010522594213705,0.0056022408963585435
Lepomis gibbosus,Chordata,2010-2014,4572,8,434,1.316797423399836,0.018433179723502304
Lepomis gibbosus,Chordata,2010-2014,4660,2,37048,0.19011412916542092,5.398402072986396e-5
Lepomis gibbosus,Chordata,2010-2014,4663,1,1203,0.14097602670981493,8.312551953449709e-4
Lepomis gibbosus,Chordata,2010-2014,4664,1,12778,0.10575789916249331,7.825950853028643e-5
Lepomis gibbosus,Chordata,2010-2014,4665,5,30076,0.48489475078796324,1.6624551137119298e-4
Lepomis gibbosus,Chordata,2010-2014,4666,2,7797,0.22317387107969805,2.5650891368475054e-4
Lepomis gibbosus,Chordata,2010-2014,4667,4,1641,0.5402725733743223,0.002437538086532602
Lepomis gibbosus,Chordata,2010-2014,4682,1,38,0.2729584204093974,0.02631578947368421
Lepomis gibbosus,Chordata,2010-2014,4683,1,48,0.25694917118487537,0.020833333333333332
Lepomis gibbosus,Chordata,2010-2014,4795,4,4549,0.47489680573454035,8.793141349747197e-4
Lepomis gibbosus,Chordata,2010-2014,4798,15,32208,1.4450865387550207,4.6572280178837556e-4
Lepomis gibbosus,Chordata,2010-2014,4799,5,51223,0.46108602472717897,9.76124006793823e-5
Lepomis gibbosus,Chordata,2010-2014,4800,5,43889,0.4677512728588302,1.1392376221832349e-4
Lepomis gibbosus,Chordata,2010-2014,4808,1,603,0.15616278801337308,0.001658374792703151
Lepomis gibbosus,Chordata,2010-2014,4809,1,1182,0.14132659872863612,8.460236886632825e-4
Lepomis gibbosus,Chordata,2010-2014,4812,1,3905,0.12091504962240467,2.5608194622279127e-4
Lepomis gibbosus,Chordata,2010-2014,4814,1,1171,0.14151343298228403,8.539709649871904e-4
Lepomis gibbosus,Chordata,2010-2014,4817,1,94,0.21959311237518594,0.010638297872340425
Lepomis gibbosus,Chordata,2010-2014,4821,1,35,0.2790553132756236,0.02857142857142857
Lepomis gibbosus,Chordata,2010-2014,4934,2,2477,0.2559113257121799,8.074283407347598e-4
Lepomis gibbosus,Chordata,2010-2014,4949,1,1195,0.14110864677671503,8.368200836820083e-4
Lepomis gibbosus,Chordata,2010-2014,4952,3,60,0.7297718439247939,0.05
Lepomis gibbosus,Chordata,2010-2014,4953,1,99,0.21714724095162588,0.010101010101010102
Lepomis gibbosus,Chordata,2010-2014,4954,1,146,0.20038343021591398,0.00684931506849315
Lepomis gibbosus,Chordata,2010-2014,4959,1,80,0.22755980665670933,0.0125
Lepomis gibbosus,Chordata,2010-2014,4960,1,38,0.2729584204093974,0.02631578947368421
Lepomis gibbosus,Chordata,2010-2014,4962,1,250,0.18098063833245323,0.004
Lepomis gibbosus,Chordata,2010-2014,5017,1,156,0.1977751949761298,0.00641025641025641
Lepomis gibbosus,Chordata,2010-2014,5077,1,118,0.209243389805969,0.00847457627118644
Lepomis gibbosus,Chordata,2010-2014,5154,2,200,0.3771233286927807,0.01
Lepomis gibbosus,Chordata,2010-2014,5155,3,3011,0.37451502229059824,9.963467286615742e-4
